date | assignee | distname | state | pr
2016-10-01 | paultcochrane | Crypt-OpenSSL-RSA | open | /pull/16
2016-10-01 | paultcochrane | Crypt-OpenSSL-RSA | open | /pull/15
2016-10-01 | paultcochrane | Crypt-OpenSSL-RSA | open | /pull/14
2016-10-01 | paultcochrane | Crypt-OpenSSL-RSA | open | /pull/13
2016-10-01 | paultcochrane | Crypt-OpenSSL-RSA | open | /pull/12
2016-10-01 | paultcochrane | Crypt-OpenSSL-RSA | open | /pull/11
2016-10-01 | paultcochrane | Crypt-OpenSSL-RSA | open | /pull/10
2016-10-01 | paultcochrane | Crypt-OpenSSL-RSA | open | /pull/9
2016-10-01 | paultcochrane | Crypt-OpenSSL-RSA | open | /pull/8
2016-10-01 | paultcochrane | Crypt-OpenSSL-RSA | open | /pull/7
2016-10-01 | paultcochrane | Crypt-OpenSSL-RSA | open | /pull/6
2016-10-01 | paultcochrane | Crypt-OpenSSL-RSA | open | /pull/5
2016-10-01 | lharey | Data-Transpose | merged | /pull/27
2016-10-01 | dionys | HTML-ExtractText | merged | /pull/14
2016-10-01 | kyzn | Catalyst-Controller-Validation-DFV | merged | /pull/1
2016-10-01 | shlomif | Crypt-OpenSSL-DSA | merged | /pull/2
2016-10-01 | shlomif | Crypt-OpenSSL-DSA | merged | /pull/1
2016-10-01 | openstrike | Time-Piece | open | /pull/28
2016-10-01 | openstrike | Time-Piece | open | /pull/25
2016-10-01 | nbezzala | File-MimeInfo | merged | /pull/23
2016-10-01 | jluis | Config-Model | merged | /pull/9
2016-11-01 | choroba | Test-Exception-LessClever | merged | /pull/5
2016-11-01 | jluis | Prima | merged | /pull/44
2016-11-01 | shlomif | HTML-Mason | merged | /pull/4
2016-11-01 | ambs | Net-SFTP-Foreign | open | /pull/9
2016-11-01 | ambs | Net-SFTP-Foreign | open | /pull/8
2016-11-01 | Varadinsky | LWP-ConsoleLogger | merged | /pull/8
2016-11-01 | jmaslak | Mojolicious-Plugin-MoreUtilHelpers | merged | /pull/4
2016-11-01 | paultcochrane | Dist-Zilla-Plugin-GitHubREADME-Badge | open | /pull/28
2016-11-01 | paultcochrane | Dist-Zilla-Plugin-GitHubREADME-Badge | open | /pull/27
2016-11-01 | paultcochrane | Dist-Zilla-Plugin-GitHubREADME-Badge | open | /pull/26
2016-11-01 | paultcochrane | Dist-Zilla-Plugin-GitHubREADME-Badge | merged | /pull/25
2016-11-01 | paultcochrane | Dist-Zilla-Plugin-GitHubREADME-Badge | merged | /pull/24
2016-11-01 | paultcochrane | Dist-Zilla-Plugin-GitHubREADME-Badge | merged | /pull/23
2016-11-01 | paultcochrane | Dist-Zilla-Plugin-GitHubREADME-Badge | merged | /pull/22
2016-11-01 | paultcochrane | Dist-Zilla-Plugin-GitHubREADME-Badge | merged | /pull/21
2016-11-01 | paultcochrane | Dist-Zilla-Plugin-GitHubREADME-Badge | closed | /pull/20
2016-11-01 | paultcochrane | Dist-Zilla-Plugin-GitHubREADME-Badge | merged | /pull/19
2016-11-01 | paultcochrane | Dist-Zilla-Plugin-GitHubREADME-Badge | merged | /pull/18
2016-11-01 | paultcochrane | Dist-Zilla-Plugin-GitHubREADME-Badge | merged | /pull/17
2016-11-01 | paultcochrane | Dist-Zilla-Plugin-GitHubREADME-Badge | merged | /pull/16
2016-11-01 | manwar | InfluxDB-LineProtocol | merged | /pull/10
2016-11-01 | kyzn | BenchmarkAnything-Storage-Frontend-Lib | merged | /pull/1
2016-11-01 | openstrike | Dist-Zilla-Plugin-GitFmtChanges | merged | /pull/4
2016-11-01 | yanick | Perl-Unsafe-Signals | open | /pull/2
2016-11-01 | yanick | Perl-Unsafe-Signals | open | /pull/1
2016-11-01 | lancew | File-SharedNFSLock | open | /pull/4
2016-11-01 | lharey | Dezi | merged | /pull/7
2016-11-01 | genio | SVG-TT-Graph | merged | /pull/23
2016-11-01 | pauloscustodio | File-Next | merged | /pull/31
2016-05-01 | kaoru | Perl-Critic | open | /pull/689
2016-05-01 | lharey | MooseX-App | merged | /pull/42
2016-05-01 | nbezzala | re-engine-PCRE | open | /pull/4
2016-05-01 | ambs | WWW-xkcd | merged | /pull/5
2016-05-01 | Varadinsky | Test-Continuous | open | /pull/18
2016-05-01 | zhouzhen1 | POE-Component-Bundle-WebDevelopment | merged | /pull/4
2016-05-01 | paultcochrane | BackPAN-Index | open | /pull/42
2016-05-01 | paultcochrane | BackPAN-Index | open | /pull/41
2016-05-01 | paultcochrane | BackPAN-Index | open | /pull/40
2016-05-01 | paultcochrane | BackPAN-Index | open | /pull/39
2016-05-01 | paultcochrane | BackPAN-Index | open | /pull/38
2016-05-01 | paultcochrane | BackPAN-Index | open | /pull/37
2016-05-01 | openstrike | Mozilla-CA | open | /pull/8
2016-05-01 | manwar | Mercury | merged | /pull/31
2016-05-01 | pauloscustodio | XML-NamespaceSupport | open | /pull/13
2016-05-01 | jluis | POE | open | /pull/23
2016-05-01 | jmaslak | XML-Simple | open | /pull/6
2016-05-01 | Viviparous | DateTime | merged | /pull/16
2016-05-01 | mcmillhj | HTML-Tidy | open | /pull/21
2016-05-01 | mvgrimes | App-githook-perltidy | open | /pull/9
2016-05-01 | shlomif | JSON-Parse | merged | /pull/33
2016-05-01 | Jayceh | File-Serialize | open | /pull/4
2016-05-01 | choroba | Image-Info | merged | /pull/8
2016-05-01 | genio | Test-Differences | open | /pull/11
2016-05-01 | yanick | List-MoreUtils | open | /pull/20
2016-05-01 | yanick | List-MoreUtils | open | /pull/15
2016-01-01 | kaoru | Devel-Cover | merged | /pull/148
2016-01-01 | sdeseille | XML-XPath | merged | /pull/2
2016-01-01 | adherzog | Scalar-List-Utils | closed | /pull/38
2016-01-01 | adherzog | Scalar-List-Utils | merged | /pull/37
2016-01-01 | lancew | HTML-Lint | merged | /pull/45
2016-01-01 | Viviparous | perl5i | merged | /pull/292
2016-01-01 | hatorikibble | Pod-Perldoc | merged | /pull/21
2016-01-01 | hatorikibble | Pod-Perldoc | merged | /pull/20
2016-01-01 | hatorikibble | Pod-Perldoc | merged | /pull/19
2016-01-01 | hatorikibble | Pod-Perldoc | closed | /pull/18
2016-01-01 | omega | Data-Frame | open | /pull/23
2016-01-01 | jmaslak | DBM-Deep | open | /pull/17
2016-01-01 | Varadinsky | Attean | merged | /pull/107
2016-01-01 | Varadinsky | Attean | merged | /pull/105
2016-01-01 | Varadinsky | Attean | open | /pull/104
2016-01-01 | Varadinsky | Attean | merged | /pull/63
2016-01-01 | shlomif | Makefile-Parser | open | /pull/8
2016-01-01 | fluca1978 | swat | merged | /pull/16
2016-01-01 | lejeunerenard | Plack-Middleware-Recorder | merged | /pull/10
2016-01-01 | cakirke | ExtUtils-ModuleMaker | open | /pull/3
2016-01-01 | cakirke | ExtUtils-ModuleMaker | closed | /pull/2
2016-01-01 | cakirke | ExtUtils-ModuleMaker | closed | /pull/1
2016-01-01 | bjakubski | Git-Repository-Plugin-Log | closed | /pull/5
2016-01-01 | bpa | Sys-Mmap | closed | /pull/6
2016-01-01 | jluis | Text-CSV-Encoded | merged | /pull/2
2016-01-01 | jluis | Text-CSV-Encoded | merged | /pull/1
2016-01-01 | openstrike | Log-Message-Structured | open | /pull/5
2016-01-01 | openstrike | Log-Message-Structured | merged | /pull/4
2016-01-01 | estrabd | File-Scan-ClamAV | merged | /pull/4
2016-01-01 | bieron | Net-SIP | merged | /pull/6
2016-01-01 | paultcochrane | Tcl | merged | /pull/10
2016-01-01 | paultcochrane | Tcl | merged | /pull/9
2016-01-01 | paultcochrane | Tcl | merged | /pull/8
2016-01-01 | paultcochrane | Tcl | merged | /pull/7
2016-01-01 | paultcochrane | Tcl | closed | /pull/6
2016-01-01 | paultcochrane | Tcl | merged | /pull/5
2016-01-01 | paultcochrane | Tcl | closed | /pull/4
2016-01-01 | paultcochrane | Tcl | merged | /pull/3
2016-01-01 | brianmed | Number-Format | open | /pull/8
2016-01-01 | ambs | Webinject | merged | /pull/20
2016-01-01 | yanick | Nagios-Object | merged | /pull/6
2016-01-01 | mvgrimes | Pod-Simple | merged | /pull/83
2016-01-01 | thrig | Web-API | merged | /pull/20
2016-01-01 | brummett | Module-ExtractUse | merged | /pull/16
2016-01-01 | brummett | Module-ExtractUse | merged | /pull/15
2016-01-01 | brummett | Module-ExtractUse | merged | /pull/14
2016-01-01 | pauloscustodio | String-MkPasswd | open | /pull/11
2016-01-01 | pauloscustodio | String-MkPasswd | closed | /pull/10
2016-01-01 | pauloscustodio | String-MkPasswd | open | /pull/9
2016-01-01 | xsawyerx | Net-Server-Mail | merged | /pull/11
2016-01-01 | xsawyerx | Net-Server-Mail | merged | /pull/10
2016-01-01 | xsawyerx | Net-Server-Mail | merged | /pull/9
2016-01-01 | xsawyerx | Net-Server-Mail | merged | /pull/7
2016-01-01 | turnstep | Test-Synopsis | merged | /pull/17
2016-01-01 | lharey | Dist-Zilla-Plugin-ChangelogFromGit-CPAN-Changes | closed | /pull/23
2016-01-01 | jamessan | Test-BDD-Cucumber | closed | /pull/68
2016-01-01 | jamessan | Test-BDD-Cucumber | merged | /pull/67
2016-01-01 | manwar | Catalyst-Plugin-ErrorCatcher | merged | /pull/6
2016-01-01 | manwar | Catalyst-Plugin-ErrorCatcher | merged | /pull/5
2016-01-01 | skington | Mojolicious-Plugin-Recaptcha | merged | /pull/11
2016-01-01 | skington | Mojolicious-Plugin-Recaptcha | merged | /pull/10
2016-01-01 | skington | Mojolicious-Plugin-Recaptcha | merged | /pull/9
2016-01-01 | genehack | Geo-IP | merged | /pull/24
2016-01-01 | Tordek | DBD-CSV | merged | /pull/3
2016-01-01 | mcmillhj | Dist-Zilla-Plugin-CoalescePod | open | /pull/3
2016-01-01 | mcmillhj | Dist-Zilla-Plugin-CoalescePod | closed | /pull/2
2016-01-01 | monsieurp | OptArgs | closed | /pull/12
2016-01-01 | zhouzhen1 | Juju | merged | /pull/2
2016-01-01 | mephinet | Mail-DeliveryStatus-BounceParser | merged | /pull/4
2016-01-01 | dams | MIME-Lite | open | /pull/10
2016-01-01 | Jayceh | Data-UUID | open | /pull/22
2016-01-01 | choroba | Net-SSH-Perl | merged | /pull/11
2016-01-01 | choroba | Net-SSH-Perl | closed | /pull/10
2016-01-01 | davorg | App-perlbrew | merged | /pull/500
2016-01-01 | nbezzala | Template-Flute | merged | /pull/157
2016-01-01 | SysPete | Expect | merged | /pull/2
2016-01-01 | SysPete | Expect | merged | /pull/1
2016-01-01 | alabamapaul | Git-Sub | closed | /pull/4
2016-01-01 | 1nickt | Cache-FastMmap | merged | /pull/5
2016-01-01 | StarLightPL | Parse-Syslog-Line | merged | /pull/13
2016-01-01 | nawglan | Config-Onion | merged | /pull/11
2016-01-01 | nawglan | Config-Onion | merged | /pull/10
2016-01-01 | nawglan | Config-Onion | merged | /pull/9
2016-01-01 | j1n3l0 | Dist-Zilla-Plugin-Test-CPAN-Changes | merged | /pull/9
2016-02-01 | itcharlie | Proc-ProcessTable | merged | /pull/16
2016-02-01 | Tordek | WebService-Solr | merged | /pull/30
2016-02-01 | zhouzhen1 | HTTP-Proxy | open | /pull/8
2016-02-01 | SkySymbol | Plack-Debugger | merged | /pull/12
2016-02-01 | jluis | DBD-ODBC | merged | /pull/5
2016-02-01 | openstrike | POE-Component-Client-Keepalive | open | /pull/6
2016-02-01 | mcmillhj | Interchange6 | closed | /pull/34
2016-02-01 | mcmillhj | Interchange6 | merged | /pull/33
2016-02-01 | mcmillhj | Interchange6 | closed | /pull/32
2016-02-01 | mcmillhj | Interchange6 | merged | /pull/31
2016-02-01 | ambs | IRI | merged | /pull/6
2016-02-01 | ambs | IRI | merged | /pull/5
2016-02-01 | mvgrimes | autodie | merged | /pull/72
2016-02-01 | mvgrimes | autodie | merged | /pull/71
2016-02-01 | lejeunerenard | Smart-Comments | merged | /pull/2
2016-02-01 | shlomif | Monitoring-Plugin | open | /pull/7
2016-02-01 | brummett | Tie-DBI | merged | /pull/5
2016-02-01 | brummett | Tie-DBI | merged | /pull/4
2016-02-01 | paultcochrane | Template-Mustache | closed | /pull/34
2016-02-01 | paultcochrane | Template-Mustache | closed | /pull/33
2016-02-01 | paultcochrane | Template-Mustache | closed | /pull/32
2016-02-01 | paultcochrane | Template-Mustache | closed | /pull/31
2016-02-01 | paultcochrane | Template-Mustache | closed | /pull/30
2016-02-01 | paultcochrane | Template-Mustache | merged | /pull/29
2016-02-01 | paultcochrane | Template-Mustache | merged | /pull/28
2016-02-01 | paultcochrane | Template-Mustache | closed | /pull/27
2016-02-01 | paultcochrane | Template-Mustache | merged | /pull/26
2016-02-01 | paultcochrane | Template-Mustache | merged | /pull/25
2016-02-01 | paultcochrane | Template-Mustache | closed | /pull/24
2016-02-01 | paultcochrane | Template-Mustache | closed | /pull/23
2016-02-01 | brianmed | Import-Base | closed | /pull/29
2016-02-01 | yanick | Pod-Readme | merged | /pull/18
2016-02-01 | Varadinsky | Convert-BinHex | open | /pull/2
2016-02-01 | cakirke | JavaScript-Minifier | merged | /pull/7
2016-02-01 | thrig | Mojolicious-Plugin-ParamExpand | merged | /pull/4
2016-02-01 | jmaslak | Dist-Zilla-Plugin-ReadmeAnyFromPod | closed | /pull/23
2016-02-01 | choroba | GeoIP2 | merged | /pull/28
2016-02-01 | choroba | GeoIP2 | merged | /pull/27
2016-02-01 | davorg | IO-Socket-Timeout | merged | /pull/6
2016-02-01 | Viviparous | Crypt-OpenSSL-Bignum | merged | /pull/2
2016-02-01 | estrabd | AppConfig | merged | /pull/9
2016-02-01 | estrabd | AppConfig | merged | /pull/8
2016-02-01 | estrabd | AppConfig | closed | /pull/7
2016-02-01 | estrabd | AppConfig | merged | /pull/6
2016-02-01 | Jayceh | XML-Feed | merged | /pull/19
2016-02-01 | manwar | App-TimeTracker | merged | /pull/18
2016-02-01 | lharey | Lingua-EN-PluralToSingular | merged | /pull/17
2016-02-01 | nawglan | POE-Component-Client-UserAgent | open | /pull/1
2016-02-01 | pauloscustodio | Pod-Spell | closed | /pull/28
2016-02-01 | pauloscustodio | Pod-Spell | closed | /pull/27
2016-02-01 | pauloscustodio | Pod-Spell | closed | /pull/24
2016-03-01 | jamessan | DBD-mysql | closed | /pull/48
2016-03-01 | manwar | Devel-hdb | merged | /pull/104
2016-03-01 | manwar | Devel-hdb | merged | /pull/103
2016-03-01 | Varadinsky | GDGraph | merged | /pull/10
2016-03-01 | jmaslak | Device-Gsm | open | /pull/23
2016-03-01 | jmaslak | Device-Gsm | open | /pull/22
2016-03-01 | jmaslak | Device-Gsm | open | /pull/21
2016-03-01 | jmaslak | Device-Gsm | merged | /pull/20
2016-03-01 | jmaslak | Device-Gsm | merged | /pull/19
2016-03-01 | jmaslak | Device-Gsm | merged | /pull/18
2016-03-01 | jmaslak | Device-Gsm | merged | /pull/17
2016-03-01 | jmaslak | Device-Gsm | merged | /pull/16
2016-03-01 | xsawyerx | Test-Database | open | /pull/3
2016-03-01 | hatorikibble | Promises | merged | /pull/40
2016-03-01 | hatorikibble | Promises | merged | /pull/39
2016-03-01 | bieron | Plack-Middleware-SSI | merged | /pull/7
2016-03-01 | brummett | Sub-Identify | merged | /pull/7
2016-03-01 | stevieb9 | Dancer-Plugin-Database | merged | /pull/81
2016-03-01 | jordivador | RDF-Trine | merged | /pull/136
2016-03-01 | lharey | XML-SAX-Writer | open | /pull/10
2016-03-01 | Tordek | Dancer2-Plugin-Auth-Extensible | closed | /pull/48
2016-03-01 | Tordek | Dancer2-Plugin-Auth-Extensible | closed | /pull/47
2016-03-01 | thrig | PDL-Graphics-Gnuplot | merged | /pull/47
2016-03-01 | estrabd | Const-Exporter | open | /pull/12
2016-03-01 | yanick | Alien-pdf2json | closed | /pull/5
2016-03-01 | cakirke | POE-Component-Logger | open | /pull/2
2016-03-01 | cakirke | POE-Component-Logger | open | /pull/1
2016-03-01 | pauloscustodio | WWW-YouTube-Download | merged | /pull/37
2016-03-01 | openstrike | XML-SAX-Base | merged | /pull/2
2016-03-01 | zhouzhen1 | HTML-Template-Compiled | merged | /pull/9
2016-03-01 | paultcochrane | MojoX-Transaction-WebSocket76 | merged | /pull/13
2016-03-01 | paultcochrane | MojoX-Transaction-WebSocket76 | open | /pull/12
2016-03-01 | paultcochrane | MojoX-Transaction-WebSocket76 | merged | /pull/11
2016-03-01 | paultcochrane | MojoX-Transaction-WebSocket76 | closed | /pull/10
2016-03-01 | paultcochrane | MojoX-Transaction-WebSocket76 | merged | /pull/9
2016-03-01 | paultcochrane | MojoX-Transaction-WebSocket76 | merged | /pull/8
2016-03-01 | paultcochrane | MojoX-Transaction-WebSocket76 | merged | /pull/7
2016-03-01 | paultcochrane | MojoX-Transaction-WebSocket76 | merged | /pull/6
2016-03-01 | paultcochrane | MojoX-Transaction-WebSocket76 | merged | /pull/5
2016-03-01 | paultcochrane | MojoX-Transaction-WebSocket76 | merged | /pull/4
2016-03-01 | choroba | Plack-Middleware-ReverseProxyPath | merged | /pull/3
2016-03-01 | choroba | Plack-Middleware-ReverseProxyPath | merged | /pull/2
2016-03-01 | mcmillhj | Test-Mojibake | merged | /pull/11
2016-03-01 | davorg | Alien-TALib | merged | /pull/3
2016-03-01 | Jayceh | Moo-Lax | merged | /pull/5
2016-03-01 | Viviparous | Git-CPAN-Patch | closed | /pull/32
2016-03-01 | shlomif | Sys-Cmd | merged | /pull/4
2016-03-01 | kaoru | Bread-Board | closed | /pull/50
2016-03-01 | kaoru | Bread-Board | closed | /pull/49
2016-03-01 | genehack | Text-Markup | closed | /pull/25
2016-03-01 | genehack | Text-Markup | closed | /pull/24
2016-03-01 | genehack | Text-Markup | closed | /pull/23
2016-03-01 | genehack | Text-Markup | merged | /pull/22
2016-03-01 | ambs | WWW-Shorten | merged | /pull/10
2016-03-01 | monsieurp | URI-Find | merged | /pull/14
2016-09-01 | openstrike | App-DPath | open | /pull/8
2016-09-01 | yanick | WWW-Mechanize-Cached | merged | /pull/13
2016-09-01 | yanick | WWW-Mechanize-Cached | merged | /pull/12
2016-09-01 | lancew | CatalystX-ExtJS-Direct | open | /pull/2
2016-09-01 | jmaslak | POE-Component-Client-Ping | open | /pull/4
2016-09-01 | pauloscustodio | Data-Rmap | merged | /pull/5
2016-09-01 | manwar | WWW-Pastebin-PastebinCa-Retrieve | merged | /pull/2
2016-09-01 | lharey | HTML-Selector-XPath | merged | /pull/6
2016-09-01 | shlomif | MooseX-Role-Loggable | open | /pull/3
2016-09-01 | genio | Math-FFT | merged | /pull/3
2016-09-01 | genio | Math-FFT | merged | /pull/2
2016-09-01 | genio | Math-FFT | merged | /pull/1
2016-09-01 | choroba | String-Interpolate | open | /pull/2
2016-09-01 | paultcochrane | PDF-API2 | closed | /pull/16
2016-09-01 | paultcochrane | PDF-API2 | open | /pull/15
2016-09-01 | paultcochrane | PDF-API2 | merged | /pull/14
2016-09-01 | paultcochrane | PDF-API2 | merged | /pull/13
2016-09-01 | paultcochrane | PDF-API2 | closed | /pull/12
2016-09-01 | paultcochrane | PDF-API2 | open | /pull/11
2016-09-01 | paultcochrane | PDF-API2 | merged | /pull/10
2016-09-01 | paultcochrane | PDF-API2 | merged | /pull/9
2016-09-01 | paultcochrane | PDF-API2 | merged | /pull/8
2016-09-01 | paultcochrane | PDF-API2 | merged | /pull/7
2016-09-01 | paultcochrane | PDF-API2 | merged | /pull/6
2016-09-01 | paultcochrane | PDF-API2 | merged | /pull/5
2016-09-01 | jluis | Text-vCard | merged | /pull/44
2016-09-01 | jluis | Text-vCard | merged | /pull/43
2016-06-01 | openstrike | SOAP-Lite | merged | /pull/27
2016-06-01 | openstrike | SOAP-Lite | merged | /pull/26
2016-06-01 | jluis | Pinto | open | /pull/228
2016-06-01 | jluis | Pinto | closed | /pull/227
2016-06-01 | ambs | Gedcom | closed | /pull/17
2016-06-01 | shlomif | Test-Strict | merged | /pull/19
2016-06-01 | genio | Test-Mini | open | /pull/17
2016-06-01 | yanick | UR | merged | /pull/119
2016-06-01 | zhouzhen1 | Rubyish | open | /pull/2
2016-06-01 | jmaslak | Makefile-DOM | merged | /pull/6
2016-06-01 | Viviparous | Text-BibTeX | closed | /pull/11
2016-06-01 | Varadinsky | Net-OpenSSH | merged | /pull/21
2016-06-01 | lharey | Pod-Browser | merged | /pull/2
2016-06-01 | dionys | Class-Virtual | merged | /pull/3
2016-06-01 | pauloscustodio | POE-Loop-Tk | open | /pull/1
2016-06-01 | manwar | Kwalify | open | /pull/5
2016-06-01 | manwar | Kwalify | merged | /pull/4
2016-06-01 | cakirke | Plack-Test-AnyEvent | merged | /pull/10
2016-06-01 | paultcochrane | Algorithm-TokenBucket | merged | /pull/4
2016-06-01 | paultcochrane | Algorithm-TokenBucket | merged | /pull/3
2016-06-01 | paultcochrane | Algorithm-TokenBucket | merged | /pull/2
2016-06-01 | paultcochrane | Algorithm-TokenBucket | merged | /pull/1
2016-06-01 | choroba | Git-Repository | closed | /pull/16
2016-06-01 | lancew | String-CamelSnakeKebab | merged | /pull/3
2016-06-01 | kyzn | HiD | open | /pull/41
2016-06-01 | Jayceh | URI-Fetch | merged | /pull/1
2016-06-01 | monsieurp | Test-Portability-Files | closed | /pull/6
2017-07-01 | manwar | Inline-C | open | /pull/68
2017-07-01 | simbabque | Catalyst-Controller-HTML-FormFu | open | /pull/7
2017-07-01 | simbabque | Catalyst-Controller-HTML-FormFu | open | /pull/6
2017-07-01 | yanick | Clustericious | closed | /pull/43
2017-07-01 | lancew | Net-SSH-Perl-WithSocks | merged | /pull/2
2017-07-01 | paultcochrane | Plack-Test-AnyEvent | merged | /pull/16
2017-07-01 | paultcochrane | Plack-Test-AnyEvent | merged | /pull/15
2017-07-01 | paultcochrane | Plack-Test-AnyEvent | merged | /pull/14
2017-07-01 | paultcochrane | Plack-Test-AnyEvent | merged | /pull/13
2017-07-01 | paultcochrane | Plack-Test-AnyEvent | merged | /pull/12
2017-07-01 | paultcochrane | Plack-Test-AnyEvent | merged | /pull/11
2017-07-01 | shlomif | RDF-LinkedData | merged | /pull/20
2017-07-01 | jjatria | Setup-File | closed | /pull/1
2017-07-01 | perlancar | POE-Component-Resolver | open | /pull/3
2017-07-01 | lharey | Tree-Binary | merged | /pull/3
2017-07-01 | kyzn | Class-Inspector | merged | /pull/4
2017-07-01 | kyzn | Class-Inspector | closed | /pull/3
2017-07-01 | choroba | Action-Retry | merged | /pull/5
2017-07-01 | genio | Method-Lexical | merged | /pull/2
2017-07-01 | openstrike | HTTP-Message | closed | /pull/85
2017-04-01 | yati-sagade | App-Sqitch | merged | /pull/329
2017-04-01 | jluis | Env-C | closed | /pull/7
2017-04-01 | simbabque | Convert-Binary-C | open | /pull/5
2017-04-01 | yanick | true | merged | /pull/7
2017-04-01 | abzaloid | App-GitGot | closed | /pull/65
2017-04-01 | lancew | HTML-FormFu-Model-DBIC | open | /pull/10
2017-04-01 | jjatria | Stepford | merged | /pull/37
2017-04-01 | jjatria | Stepford | merged | /pull/35
2017-04-01 | jjatria | Stepford | merged | /pull/34
2017-04-01 | manwar | Log-Defer-Viz | merged | /pull/10
2017-04-01 | openstrike | Devel-ebug | open | /pull/17
2017-04-01 | shlomif | Method-Signatures-Simple | open | /pull/3
2017-04-01 | xsawyerx | App-Cmd | open | /pull/64
2017-04-01 | choroba | Params-Validate | closed | /pull/14
2017-04-01 | jj | Alien-Base | closed | /pull/187
2017-04-01 | lharey | Log-Log4perl | open | /pull/81
2017-04-01 | lharey | Log-Log4perl | closed | /pull/80
2017-04-01 | perlancar | HTTP-Server-Simple | open | /pull/11
2017-04-01 | perlancar | HTTP-Server-Simple | closed | /pull/10
2017-04-01 | paultcochrane | Test-Script | closed | /pull/22
2017-04-01 | paultcochrane | Test-Script | closed | /pull/21
2017-04-01 | paultcochrane | Test-Script | closed | /pull/20
2017-04-01 | paultcochrane | Test-Script | closed | /pull/19
2017-04-01 | paultcochrane | Test-Script | closed | /pull/18
2017-04-01 | paultcochrane | Test-Script | closed | /pull/17
2017-04-01 | paultcochrane | Test-Script | closed | /pull/16
2017-04-01 | paultcochrane | Test-Script | closed | /pull/15
2017-04-01 | paultcochrane | Test-Script | merged | /pull/14
2017-04-01 | mjg17 | Test-CheckManifest | merged | /pull/6
2017-08-01 | simbabque | POE-Component-Server-Twirc | merged | /pull/19
2017-08-01 | kyzn | App-p | open | /pull/19
2017-08-01 | kyzn | App-p | open | /pull/18
2017-08-01 | kyzn | App-p | open | /pull/17
2017-08-01 | kyzn | App-p | open | /pull/16
2017-08-01 | lancew | Outthentic | merged | /pull/6
2017-08-01 | paultcochrane | Pegex | closed | /pull/68
2017-08-01 | paultcochrane | Pegex | open | /pull/67
2017-08-01 | paultcochrane | Pegex | closed | /pull/66
2017-08-01 | paultcochrane | Pegex | open | /pull/65
2017-08-01 | paultcochrane | Pegex | closed | /pull/64
2017-08-01 | paultcochrane | Pegex | open | /pull/63
2017-08-01 | shlomif | GD | closed | /pull/24
2017-08-01 | yanick | Net-Curl | merged | /pull/26
2017-08-01 | jj | UNIVERSAL-Object | merged | /pull/11
2017-08-01 | lharey | DBIx-Custom | open | /pull/12
2017-08-01 | genio | SVG | open | /pull/11
2017-08-01 | jjatria | App-CLI | closed | /pull/12
2017-08-01 | jjatria | App-CLI | closed | /pull/11
2017-08-01 | jjatria | App-CLI | closed | /pull/10
2017-08-01 | jjatria | App-CLI | closed | /pull/9
2017-08-01 | jjatria | App-CLI | merged | /pull/8
2017-08-01 | jjatria | App-CLI | closed | /pull/5
2017-08-01 | jjatria | App-CLI | closed | /pull/4
2017-08-01 | jjatria | App-CLI | closed | /pull/3
2017-08-01 | jjatria | App-CLI | closed | /pull/2
2017-08-01 | jjatria | App-CLI | merged | /pull/1
2017-08-01 | manwar | Net-SSH-Perl-ProxiedIPC | closed | /pull/1
2017-08-01 | s-nez | Sub-Current | open | /pull/2
2017-12-01 | lancew | Device-Cdio | open | /pull/6
2017-12-01 | jj | JSON-SL | open | /pull/8
2017-12-01 | openstrike | Mojolicious-Plugin-OpenAPI | merged | /pull/54
2017-12-01 | manwar | Type-Tiny-Signatures | open | /pull/3
2017-12-01 | yanick | File-HomeDir | open | /pull/4
2017-12-01 | simbabque | Shell-Guess | merged | /pull/7
2017-12-01 | shlomif | Log-Any | merged | /pull/68
2017-12-01 | shlomif | Log-Any | merged | /pull/67
2017-12-01 | paultcochrane | String-Compare-ConstantTime | merged | /pull/15
2017-12-01 | paultcochrane | String-Compare-ConstantTime | merged | /pull/14
2017-12-01 | paultcochrane | String-Compare-ConstantTime | merged | /pull/13
2017-12-01 | paultcochrane | String-Compare-ConstantTime | merged | /pull/12
2017-12-01 | paultcochrane | String-Compare-ConstantTime | merged | /pull/11
2017-12-01 | paultcochrane | String-Compare-ConstantTime | merged | /pull/10
2017-12-01 | paultcochrane | String-Compare-ConstantTime | merged | /pull/9
2017-12-01 | paultcochrane | String-Compare-ConstantTime | merged | /pull/8
2017-12-01 | paultcochrane | String-Compare-ConstantTime | merged | /pull/7
2017-12-01 | paultcochrane | String-Compare-ConstantTime | merged | /pull/6
2017-10-01 | manwar | POE-Component-Github | merged | /pull/3
2017-10-01 | jjatria | XML-SemanticDiff | merged | /pull/7
2017-10-01 | jjatria | XML-SemanticDiff | merged | /pull/5
2017-10-01 | kyzn | AnyEvent-Filesys-Notify | merged | /pull/10
2017-10-01 | shlomif | MojoX-Redis | merged | /pull/7
2017-10-01 | yanick | PPIx-EditorTools | merged | /pull/7
2017-10-01 | jj | HTML-Formatter | open | /pull/12
2017-10-01 | simbabque | Dist-Zilla-Plugin-Test-Version | merged | /pull/11
2017-10-01 | openstrike | Test-LeakTrace | merged | /pull/4
2017-10-01 | paultcochrane | Module-Release | merged | /pull/32
2017-10-01 | paultcochrane | Module-Release | merged | /pull/31
2017-10-01 | paultcochrane | Module-Release | merged | /pull/30
